        1635
         2003106000032        3106           2       89.805556
         2003106000474        3106           2       7441.4165
         2003308000169        3308           2       7441.4165
         2003308000191        3308           2       7441.4165
         2003308000032        3308           2       3888.1702
         3015089000032       15089           3       7441.4165
         4000252000048         252           4       9851.3244
         4000252000032         252           4       15684.086
         4001150000074        1150           4       7441.4165
         5008164000032        8164           5       9851.3244
         5023560000032       23560           5       7441.4165
         6000040000558          40           6       7441.4165
         6000040001121          40           6       7441.4165
         6000040000032          40           6       89.805556
         6000040000553          40           6       9851.3244
         6000040001146          40           6       9851.3244
         6020177000638       20177           6       662.71875
         6021089000032       21089           6       22907.578
         8000463000032         463           8       15684.086
         8012937002020       12937           8       662.71875
         8012937002184       12937           8       7441.4165
         8012996000032       12996           8       3888.1702
         8012996000094       12996           8       9851.3244
         8012996000106       12996           8       9660.3676
         9019514000262       19514           9       9660.3676
         9019514000070       19514           9       9851.3244
         9019514000032       19514           9       2107.6818
         9019514000134       19514           9       22173.785
        10000029000074          29          10       23.916667
        10000198000032         198          10       6474.9623
        11000080015829          80          11       44.217391
        11000080016621          80          11       7441.4165
        11000080017125          80          11       7441.4165
        11000080016715          80          11       9851.3244
        11000080016873          80          11       9851.3244
        11000080017606          80          11       9851.3244
        11000080016565          80          11       9851.3244
        11000093001916          93          11       9459.2424
        12000054000952          54          12       7441.4165
        12000054001555          54          12       7441.4165
        12000054000445          54          12       9851.3244
        12000054001013          54          12       9851.3244
        12000054001025          54          12       9851.3244
        12000054000737          54          12       9851.3244
        12000054000785          54          12       9851.3244
        12000054000462          54          12       9851.3244
        12000054000468          54          12       9851.3244
        12000054000733          54          12       7441.4165
        12000054000032          54          12       89.805556
        13015045000032       15045          13       22907.578
        14000650000032         650          14       22907.578
        16014145000065       14145          16       22173.785
        16017767000032       17767          16       22173.785
        17000779000032         779          17       9459.2424
        17014118000709       14118          17       7441.4165
        17014118000949       14118          17       7441.4165
        17014118001251       14118          17       7441.4165
        17014118000698       14118          17       7441.4165
        17014118001763       14118          17       9851.3244
        17014118001917       14118          17       9851.3244
        17014118000961       14118          17       9851.3244
        17014118000891       14118          17       9851.3244
        17014118000901       14118          17       9851.3244
        17014118000701       14118          17       9851.3244
        17014118000032       14118          17       44.217391
        17014118001258       14118          17       22173.785
        17014118000561       14118          17       22173.785
        17014118000577       14118          17       22907.578
        17016375000032       16375          17       22907.578
        17016375000049       16375          17       9851.3244
        18001940000032        1940          18       6474.9623
        18012928000032       12928          18       9660.3676
        19002177000032        2177          19       22907.578
        20006254001017        6254          20       22173.785
        20006254001051        6254          20       9660.3676
        20006254000141        6254          20       9660.3676
        20006254000744        6254          20       9851.3244
        20006254000754        6254          20       9851.3244
        20006254000765        6254          20       9851.3244
        20006254000776        6254          20       9851.3244
        20006254001009        6254          20       9851.3244
        20006254001057        6254          20       9851.3244
        20006254001158        6254          20       9851.3244
        20006254001043        6254          20       9851.3244
        20006254000134        6254          20       9851.3244
        20006254000131        6254          20       9851.3244
        20006254001248        6254          20       7441.4165
        20006254000303        6254          20       7441.4165
        20006254000129        6254          20       7441.4165
        20006255000318        6255          20       7441.4165
        20006255000561        6255          20       7441.4165
        20006255000583        6255          20       7441.4165
        20006255000660        6255          20       7441.4165
        20006255000032        6255          20       245.19444
        20006255000321        6255          20       9851.3244
        20006255000653        6255          20       9851.3244
        20006255000571        6255          20       9851.3244
        20006255000328        6255          20       9851.3244
        20006255000390        6255          20       9851.3244
        20006285000551        6285          20       6474.9623
        22000273000032         273          22       15684.086
        22003426000032        3426          22       44.217391
        22003426001078        3426          22       7441.4165
        22003426001446        3426          22       7441.4165
        22003426000759        3426          22       9851.3244
        22003426000781        3426          22       9851.3244
        22003426000687        3426          22       9851.3244
        22003738000032        3738          22       9459.2424
        24003032000032        3032          24       22907.578
        25005421000952        5421          25       22907.578
        25005421000669        5421          25       22173.785
        25005421001582        5421          25       9851.3244
        25005421001594        5421          25       9851.3244
        25005421000708        5421          25       7441.4165
        25005421000791        5421          25       7441.4165
        25005421000946        5421          25       7441.4165
        25005421001090        5421          25       7441.4165
        25005421001573        5421          25       7441.4165
        25005421000032        5421          25       44.217391
        27018117000032       18117          27       22173.785
        29000126001622         126          29       2107.6818
        30004722000032        4722          30       2495.7632
        30004722000110        4722          30       9851.3244
        30004722000172        4722          30       9851.3244
