        4145
                    13           0           0       19.227273
                    13           0           0       19.227273
                  5938           0           0       1791.4377
                  6590           0           0       1791.4377
                  6590           0           0       1791.4377
                  6598           0           0       1791.4377
                  6598           0           0       1791.4377
                  5938           0           0       1791.4377
                 14372           0           0       1915.8358
                  8919           0           0       1915.8358
                  8919           0           0       1915.8358
                 13438           0           0       3570.1475
                 13438           0           0       3570.1475
                 14390           0           0       3570.1475
              13013776          13           0       3570.1475
              13005919          13           0       4.5211268
              13011842          13           0       1915.8358
              13014825          13           0       1915.8358
            1526000013        1526           0       7286.6237
            2267000013        2267           0       7286.6237
            4340013373        4340           0       3570.1475
            4340008066        4340           0       3570.1475
            4340007370        4340           0       3570.1475
            4340014104        4340           0       3570.1475
            4340014115        4340           0       3570.1475
            4340014963        4340           0       3570.1475
            4340014990        4340           0       3570.1475
            4340015469        4340           0       3570.1475
            4340015479        4340           0       3570.1475
            4340017669        4340           0       3570.1475
            4340016741        4340           0       3570.1475
            4340018094        4340           0       1915.8358
            4340016328        4340           0       1915.8358
            4340017652        4340           0       1915.8358
            4340006934        4340           0       1915.8358
            4340006933        4340           0       1915.8358
            4340013394        4340           0       1915.8358
            4340008046        4340           0       1915.8358
            4340008086        4340           0       1915.8358
            4340002146        4340           0       4.5211268
            4340013384        4340           0       1791.4377
            4340018573        4340           0       1791.4377
           26311000013       26311           0       15970.670
         1000535000013         535           1       3637.3284
         2019542000013       19542           2       1915.8358
         3000377000013         377           3       3637.3284
         4020833001464       20833           4       3570.1475
         4020833002379       20833           4       1915.8358
         4020833002413       20833           4       1915.8358
         4020833002397       20833           4       1791.4377
         4020833000013       20833           4       91.979167
         5000058002886          58           5       1791.4377
         5000058002838          58           5       1791.4377
         5000058002852          58           5       1915.8358
         5000058002846          58           5       1915.8358
         5000058002879          58           5       1915.8358
         5000058002878          58           5       1915.8358
         5000058003271          58           5       1915.8358
         5000058006847          58           5       1915.8358
         5000058008288          58           5       1915.8358
         5000058009186          58           5       1915.8358
         5000058013573          58           5       1915.8358
         5000058016346          58           5       1915.8358
         5000058009951          58           5       3570.1475
         5000058006859          58           5       3570.1475
         5000058006880          58           5       3570.1475
         5000058006896          58           5       3570.1475
         5000058003285          58           5       3570.1475
         5000058006822          58           5       3570.1475
         5000058003263          58           5       3570.1475
         5000058002862          58           5       3570.1475
         5000058002888          58           5       16772.067
         5009377000013        9377           5       16772.067
         6000037010768          37           6       3570.1475
         6000037010768          37           6       3570.1475
         6000037013086          37           6       3570.1475
         6000037007761          37           6       3570.1475
         6000037007761          37           6       3570.1475
         6000037007730          37           6       1915.8358
         6000037007730          37           6       1915.8358
         6000037007868          37           6       1915.8358
         6000037007868          37           6       1915.8358
         6000037007895          37           6       1915.8358
         6000037007895          37           6       1915.8358
         6000037007904          37           6       1915.8358
         6000037007904          37           6       1915.8358
         6000037007907          37           6       1915.8358
         6000037007907          37           6       1915.8358
         6000037007754          37           6       1791.4377
         6000037007754          37           6       1791.4377
         6000037000013          37           6       4.5211268
         6000037000013          37           6       4.5211268
         6000041000013          41           6       50.097561
         6000041004466          41           6       3570.1475
         6000041004195          41           6       3570.1475
         6000047000013          47           6       91.979167
         6000047001742          47           6       1915.8358
         6000062000013          62           6       453.40000
         6000062000409          62           6       1915.8358
         6002754000013        2754           6       9613.6638
         6020170011306       20170           6       3570.1475
         6020170007485       20170           6       3570.1475
         6020170004564       20170           6       1791.4377
         6020170005115       20170           6       1915.8358
         6020170005945       20170           6       1915.8358
         6020170006502       20170           6       1915.8358
         6020170007521       20170           6       1915.8358
         6020170008488       20170           6       1915.8358
         6020170000013       20170           6       19.227273
         6020170011325       20170           6       2764.2353
         6021463000013       21463           6       7286.6237
         7000274000013         274           7       1539.2321
         8000023012229          23           8       16772.067
         8000656000013         656           8       4681.9655
