58
 3070.000      8.0390004E-03
   3090.000      1.6030001E-02
   3110.000      3.1470001E-02
   3130.000      5.4310001E-02
   3150.000      7.7000000E-02
   3170.000      0.1003000    
   3190.000      0.1235000    
   3210.000      0.1489000    
   3230.000      0.1765000    
   3250.000      0.2040000    
   3270.000      0.2353000    
   3290.000      0.2665000    
   3310.000      0.3027000    
   3330.000      0.3440000    
   3350.000      0.3850000    
   3370.000      0.4284000    
   3390.000      0.4715000    
   3410.000      0.5145000    
   3430.000      0.5574000    
   3450.000      0.6000000    
   3470.000      0.6422000    
   3490.000      0.6841000    
   3510.000      0.7281000    
   3530.000      0.7742000    
   3550.000      0.8200000    
   3570.000      0.8521000    
   3590.000      0.8841000    
   3610.000      0.9119000    
   3630.000      0.9355000    
   3640.000      0.9473000    
   3650.000      0.9590000    
   3670.000      0.9727000    
   3690.000      0.9862000    
   3710.000      0.9944000    
   3730.000      0.9972000    
   3750.000       1.000000    
   3770.000      0.9900000    
   3790.000      0.9800000    
   3810.000      0.9499000    
   3830.000      0.8998000    
   3850.000      0.8500000    
   3870.000      0.7677000    
   3890.000      0.6858000    
   3910.000      0.5957000    
   3930.000      0.4976000    
   3950.000      0.4000000    
   3970.000      0.3289000    
   3990.000      0.2582000    
   4010.000      0.2033000    
   4030.000      0.1641000    
   4050.000      0.1250000    
   4070.000      9.7700000E-02
   4090.000      7.0529997E-02
   4110.000      4.6549998E-02
   4130.000      2.5720000E-02
   4150.000      4.9999999E-03
   4170.000      2.9930000E-03
   4190.000      9.9520001E-04
