         203
   43800.00      0.0000000E+00
   43940.00      7.2000003E-05
   44070.00      9.6999996E-05
   44200.00      1.0300000E-04
   44330.00      2.0400000E-04
   44460.00      1.6900001E-04
   44590.00      1.2600000E-04
   44720.00      1.2899999E-04
   44840.00      1.7299999E-04
   44970.00      1.8900000E-04
   45100.00      1.4300000E-04
   45230.00      1.7200000E-04
   45360.00      1.7299999E-04
   45490.00      2.1000000E-04
   45620.00      2.4199999E-04
   45750.00      3.1900001E-04
   45880.00      3.3499999E-04
   46010.00      3.1000000E-04
   46140.00      3.1100001E-04
   46270.00      2.2200000E-04
   46390.00      2.7100000E-04
   46520.00      3.3700000E-04
   46650.00      2.6299999E-04
   46780.00      2.4199999E-04
   46910.00      2.1699999E-04
   47040.00      1.8000000E-04
   47170.00      2.6000000E-05
   47300.00      1.6100000E-04
   47430.00      1.5900000E-04
   47560.00      9.1000002E-05
   47690.00      2.5300001E-04
   47820.00      3.0300001E-04
   47940.00      2.8099999E-04
   48070.00      2.0800000E-04
   48200.00      2.1200000E-04
   48330.00      1.5300000E-04
   48460.00      2.2500000E-04
   48590.00      3.6199999E-04
   48720.00      1.8700000E-04
   48850.00      2.4600001E-04
   48980.00      8.6500001E-04
   49110.00      1.3700000E-04
   49240.00      1.6010000E-03
   49360.00      6.6120001E-03
   49490.00      1.9280000E-02
   49620.00      4.6840001E-02
   49750.00      8.3779998E-02
   49880.00      0.1222000    
   50010.00      0.1584000    
   50140.00      0.1910000    
   50270.00      0.2165000    
   50400.00      0.2281000    
   50530.00      0.2247000    
   50660.00      0.2200000    
   50790.00      0.2266000    
   50910.00      0.2444000    
   51040.00      0.2633000    
   51170.00      0.2744000    
   51300.00      0.2771000    
   51430.00      0.2742000    
   51560.00      0.2693000    
   51690.00      0.2645000    
   51820.00      0.2609000    
   51950.00      0.2600000    
   52080.00      0.2643000    
   52210.00      0.2728000    
   52340.00      0.2810000    
   52460.00      0.2848000    
   52590.00      0.2822000    
   52720.00      0.2737000    
   52850.00      0.2619000    
   52980.00      0.2522000    
   53110.00      0.2493000    
   53240.00      0.2548000    
   53370.00      0.2655000    
   53500.00      0.2752000    
   53630.00      0.2793000    
   53760.00      0.2802000    
   53890.00      0.2799000    
   54010.00      0.2784000    
   54140.00      0.2760000    
   54270.00      0.2729000    
   54400.00      0.2696000    
   54530.00      0.2671000    
   54660.00      0.2651000    
   54790.00      0.2633000    
   54920.00      0.2617000    
   55050.00      0.2599000    
   55180.00      0.2573000    
   55310.00      0.2565000    
   55440.00      0.2590000    
   55560.00      0.2649000    
   55690.00      0.2699000    
   55820.00      0.2718000    
   55950.00      0.2691000    
   56080.00      0.2659000    
   56210.00      0.2627000    
   56340.00      0.2616000    
   56470.00      0.2624000    
   56600.00      0.2647000    
   56730.00      0.2680000    
   56860.00      0.2690000    
   56980.00      0.2674000    
   57110.00      0.2648000    
   57240.00      0.2628000    
   57370.00      0.2650000    
   57500.00      0.2696000    
   57630.00      0.2720000    
   57760.00      0.2691000    
   57890.00      0.2639000    
   58020.00      0.2601000    
   58150.00      0.2601000    
   58280.00      0.2626000    
   58410.00      0.2639000    
   58530.00      0.2644000    
   58660.00      0.2644000    
   58790.00      0.2655000    
   58920.00      0.2647000    
   59050.00      0.2638000    
   59180.00      0.2614000    
   59310.00      0.2586000    
   59440.00      0.2567000    
   59570.00      0.2567000    
   59700.00      0.2599000    
   59830.00      0.2613000    
   59960.00      0.2613000    
   60080.00      0.2575000    
   60210.00      0.2532000    
   60340.00      0.2495000    
   60470.00      0.2498000    
   60600.00      0.2492000    
   60730.00      0.2507000    
   60860.00      0.2485000    
   60990.00      0.2460000    
   61120.00      0.2420000    
   61250.00      0.2368000    
   61380.00      0.2327000    
   61510.00      0.2306000    
   61630.00      0.2299000    
   61760.00      0.2300000    
   61890.00      0.2319000    
   62020.00      0.2329000    
   62150.00      0.2318000    
   62280.00      0.2271000    
   62410.00      0.2194000    
   62540.00      0.2115000    
   62670.00      0.2066000    
   62800.00      0.2063000    
   62930.00      0.2099000    
   63050.00      0.2148000    
   63180.00      0.2174000    
   63310.00      0.2172000    
   63440.00      0.2157000    
   63570.00      0.2118000    
   63700.00      0.2054000    
   63830.00      0.1901000    
   63960.00      0.1689000    
   64090.00      0.1454000    
   64220.00      0.1240000    
   64350.00      0.1032000    
   64480.00      7.9530001E-02
   64600.00      5.3119998E-02
   64730.00      2.9510001E-02
   64860.00      1.4170000E-02
   64990.00      5.7629999E-03
   65120.00      2.4720000E-03
   65250.00      1.1630000E-03
   65380.00      5.8900000E-04
   65510.00      3.4500001E-04
   65640.00      1.6600000E-04
   65770.00      1.4600001E-04
   65900.00      1.9999999E-04
   66030.00      1.5399999E-04
   66150.00      1.2800000E-04
   66280.00      1.9100000E-04
   66410.00      1.4500000E-04
   66540.00      1.0200000E-04
   66670.00      1.2800000E-04
   66800.00      1.2000000E-04
   66930.00      3.1000000E-05
   67060.00      3.9999999E-05
   67190.00      6.1999999E-05
   67320.00      1.2500001E-04
   67450.00      6.8000001E-05
   67580.00      7.5000004E-05
   67700.00      1.8300000E-04
   67830.00      1.0900000E-04
   67960.00      1.4600001E-04
   68090.00      1.7900000E-04
   68220.00      7.3000003E-05
   68350.00      1.1300000E-04
   68480.00      1.1600000E-04
   68610.00      9.6999996E-05
   68740.00      8.0999998E-05
   68870.00      9.8999997E-05
   69000.00      1.3800000E-04
   69120.00      1.1300000E-04
   69250.00      9.3000002E-05
   69380.00      1.3099999E-04
   69510.00      1.4900000E-04
   69640.00      1.5800000E-04
   69770.00      1.4300000E-04
   69900.00      1.4300000E-04
